id;project;connector_type;t;delta_t;url;redirect_url;response_size;response_code;success;error
29;Kommunedata;requests;1566897473.156851;-0.6365749835968018;https://dawa.aws.dk/kommuner/190;https://dawa.aws.dk/kommuner/190;538;200;True;
30;Kommunedata;requests;1566897474.8021839;-0.29736804962158203;https://dawa.aws.dk/kommuner/250;https://dawa.aws.dk/kommuner/250;545;200;True;
31;Kommunedata;requests;1566897476.1009102;-0.26687097549438477;https://dawa.aws.dk/kommuner/265;https://dawa.aws.dk/kommuner/265;537;200;True;
32;Kommunedata;requests;1566897477.373355;-0.13026905059814453;https://dawa.aws.dk/kommuner/400;https://dawa.aws.dk/kommuner/400;539;200;True;
33;Kommunedata;requests;1566897478.5089989;-0.09409308433532715;https://dawa.aws.dk/kommuner/350;https://dawa.aws.dk/kommuner/350;534;200;True;
34;Kommunedata;requests;1566897479.613394;-0.11300802230834961;https://dawa.aws.dk/kommuner/259;https://dawa.aws.dk/kommuner/259;532;200;True;
35;Kommunedata;requests;1566897480.735806;-0.08546710014343262;https://dawa.aws.dk/kommuner/329;https://dawa.aws.dk/kommuner/329;535;200;True;
36;Kommunedata;requests;1566897481.8308349;-0.148665189743042;https://dawa.aws.dk/kommuner/316;https://dawa.aws.dk/kommuner/316;535;200;True;
37;Kommunedata;requests;1566897482.9849758;-0.13903212547302246;https://dawa.aws.dk/kommuner/340;https://dawa.aws.dk/kommuner/340;532;200;True;
38;Kommunedata;requests;1566897484.130686;-0.12192702293395996;https://dawa.aws.dk/kommuner/370;https://dawa.aws.dk/kommuner/370;536;200;True;
39;Kommunedata;requests;1566897485.260182;-0.9785010814666748;https://dawa.aws.dk/kommuner/330;https://dawa.aws.dk/kommuner/330;536;200;True;
