id;project;connector_type;t;delta_t;url;redirect_url;response_size;response_code;success;error
72;DataScience_Boligsiden;requests;1566396960.275738;-0.14998888969421387;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=52&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=52&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;128544;200;True;
73;DataScience_Boligsiden;requests;1566396961.4589992;-0.17681288719177246;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=53&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=53&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;128341;200;True;
74;DataScience_Boligsiden;requests;1566396962.681928;-0.15030288696289062;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=54&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=54&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;128520;200;True;
75;DataScience_Boligsiden;requests;1566396963.867522;-0.10726785659790039;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=55&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=55&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;128431;200;True;
76;DataScience_Boligsiden;requests;1566396965.009886;-0.11408877372741699;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=56&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=56&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;128880;200;True;
77;DataScience_Boligsiden;requests;1566396966.1599932;-0.10668182373046875;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=57&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=57&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;128843;200;True;
78;DataScience_Boligsiden;requests;1566396967.310534;-0.10690999031066895;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=58&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=58&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;128876;200;True;
79;DataScience_Boligsiden;requests;1566396968.45966;-0.1128230094909668;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=59&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=59&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;128550;200;True;
80;DataScience_Boligsiden;requests;1566396969.6201138;-1.2379281520843506;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=60&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=60&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;128483;200;True;
81;DataScience_Boligsiden;requests;1566396971.8962922;-0.3116147518157959;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=61&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=61&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;128970;200;True;
